restID,name,city,phone_no,location,latitude,longitude,cuisines,ratings,number of reviews,restaurant_url,images_url
947,Golio's Sicilian Restaurant,Giza,,"10 El Gomhoureya Sq. In Front Of Riad Pharmacy,Giza Egypt",30.0128271,31.1947324,Italian,4,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR01ZHJdPm_sqyZv4nxJkMeEGs1i910hAeFKMD-fjj-WNWIQCXkREmX-Dbk4Zs&s
948,Sky Fall Kitchen and Cafe,Giza,+20 2 25210073,"14 Street 218,Degla,Maadi,Cairo Egypt",29.9628126,31.2768322,"Italian,International,Mediterranean,European,British",4.5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFl0a2NytPbxWTK_d66TK8vaxhACjJ8F-PO4Mwu70cKfk_o2UaWly6EYVPwds&s
949,Casa de Carne,Giza,+20 111 905 0337,"Palestine Rd El-Basatin Sharkeya,The Courtyard Maadi,Cairo 11693 Egypt",29.9788687,31.2801415,"Brazilian,Steakhouse,South American",3,15 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQw3HzWEayzV3Pxz1fuPjQFTQWVs2pwmkMujeRG2PSzujGPCJvgv_N_bq1o_Q&s
950,Espresso Lab,Giza,+20 102 465 0684,"Street 213,Maadi,Cairo 11511 Egypt",29.9599466,31.2746875,Cafe,3,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPlppYF1FHNZW1NLP1IURyo1XChvzLJSHsgVuZEh605a1odFQrCiv1bJvNLjE&s
951,Chicken Tikka,Giza,,"Food Court,Cairo 11511 Egypt",30.0444196,31.2357116,,3.5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSf_aQ2W4rydfAXsnr-WqP5PmKnxdzZf-bBkBY6iiRMEeW9YuwQ14q36pj7B-o&s
952,Starbucks,Giza,+20 2-24803801,"2 Cairo Airport - Terminal,Cairo 11511 Egypt",30.0444196,31.2357116,,3,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEQoNJhUgNY015N1oAEugSZBApDf8gnYwZPfFjbjcg4-MzsbMOhPrcfKCuVA&s
953,Zenzero,Giza,,"1 Sayed El-Bakry,Cairo 11511 Egypt",30.0596277,31.2237946,"Indian,Cafe,Fast Food,Mediterranean,Egyptian,Arabic",3,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTDCkBNDFV9IGMTnGR-yc9q8BWQ7MvbA91GVwtztb9vMJC6DLY8i6sgoHpV_Y&s
954,Argila Lounge,Giza,+20 114 300 7766,"Ahmed El-Meligy Street,Giza Egypt",30.044121,31.2168291,"American,African,Mediterranean,Egyptian",3,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTArv4lii0gzjA814ylP2eV7hOldbULphndUH-IbCCJorWhvgWYZNsnn2FLZw&s
955,Dalida,Giza,+20 1033000071,"33 Abou El Feda Street,Cairo 11511 Egypt",30.0709346,31.2193624,"Pizza,International,Mediterranean,Barbecue,Egyptian",3.5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQo36gea71csTYg5Vs_f80Yc2QrJ8Z5zxlIChXcUk2CVEQc6l3Kd5umzInbwjA&s
956,Union Lounge,Giza,+20 111 711 1717,"Maadi Al Khabiri Ash Sharqeyah,Cairo 11511 Egypt",29.9537022,31.2628872,"American,Native American",3,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTslLvBOLoBorKS-zh9nP2ZrkBOjVsRt7jV5IKCUTOailrCcrZJz_1GK_5jUmQ&s
957,3al7atab,Giza,+20 100 851 1115,"205 Degla Maadi Rd,Cairo 11511 Egypt",29.9550552,31.2731489,"Italian,Pizza",5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRk7FcQV8a0kpo4sXhfikmgyna4vXElC35O2PrHKWCawIsaH7pseIfXEziUIVQ&s
958,El Gomhoria Fish,Giza,+20 100 976 7333,"122 26th of July St. Zamalek,Cairo 11511 Egypt",30.0532491,31.2395744,Seafood,3.5,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOO4a4a0HGEcBcJGT4cc6lavcvusWLuamU0a0XbyKkRktPTXd0mR20yaSTqk8&s
959,Samar Al-Nil,Giza,+20 122 450 2967,"20 El-Hassaniy Street,Cairo 11511 Egypt",30.0720924,31.2607072,"African,Ethiopian",3,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6IlH8LCTIECyefvV5Dn6HYZgVZoPo-PK0jaQR1UhzpdFXFto9fLPnKwu4Lg&s
960,3al Genena,Giza,+20 111 447 1471,"7 Radwan Ebn El Tabib St,Saint George Hotel,Giza 21588 Egypt",30.0130557,31.2088526,"Pizza,Cafe,International,Mediterranean,Egyptian",3,6 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmzg2SRgCfGCa82DcY3Ypc5aCPXf0f4D4tFZeLo9O_UN97JrPcEBA9cPzrSQ&s
961,Odin The Pool House,Giza,+20 100 029 5555,"Al Abageyah,El Mokattam The Clubhouse Uptown,Cairo 11511 Egypt",30.0226417,31.2996371,"Lebanese,Bar,International,Mediterranean,Pub",5,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHRC6f88H7YOS6n0m0Ik-YCKkIPxdbzodMgKBRpObAIQHJth4D_Ydu6dL59g&s
962,Veloce,Giza,+20 2 25216650,"49 Al Hadara Street,Maadi,Cairo Egypt",29.9625746,31.2830325,Italian,5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBp01wwQd9pAB8IjaoDwjy1QHfpBtOwwu7RpRqiSYaqKHoHYWbke6RSW4LWQA&s
963,Mo Bistro,Giza,+20 122 722 3366,"14 Aswan Square Mohandeseen,Cairo 12588 Egypt",30.056824,31.2082718,"International,Italian,European",4,26 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxoXH78u3149MUmwnC5AzzV7zSHnavR1f3ifVTqaXBWa8Fn1mA0MEiQ6MYFrE&s
964,L' Aroma,Giza,,"Km 28,,Smart Village,Giza Egypt",30.0456014,31.2011608,,2,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-jeqbPVM_hdmZZgT-eBwZ8PHpTYT0fKqGeewDG4RU52O5OSqgAugoSIFBOe8&s
965,Bon Appetit,Giza,,"21 Mohamed Mahmoud St. In Front Of AUC Library,Cairo 11511 Egypt",30.0198504,31.5000871,,3,4 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrly39iBNj2n6H7tMfBG420tMrKowi4yshob2wbIkVwmQUnhP602MFGdyx0A&s
966,The Place Boat,Giza,+20 114 526 7042,"7 Montazah El-Gezira St beside Sofitel El Gezirah Cairo Hotel Zamale,Cairo 11511 Egypt",30.0609422,31.219709,"Mediterranean,Middle Eastern,Egyptian",4,28 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXNLppI4bsydAcMPVeidFTmp3FGCAMNjwNwVZ1FVzb67NzZg-FmNC59wWxZ5Y&s
967,Andrea Memphis Restaurant,Giza,+20 1009003008,"Corniche El-Nil Street Maadi,Cairo 11511 Egypt",29.9650838,31.2478391,"Egyptian,Middle Eastern",3,167 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTt23fBaijoJ6a5mIqhFpwSo_qjNPFiHH7YdQDQX5xhNISfp-kMjKIBxurw3Q8&s
968,Le Marche,Giza,+20 2 22677730,"Uruba Street El Orouba Street,Cairo 11511 Egypt",30.0948143,31.2669843,"French,Bar,Pub",5,161 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLQREy-Y6v2EjTacFmJ7w-KE2ergydR_jOvyYENFwMlxTbsxOeD66NO3x4pNw&s
969,Sno Gelato,Giza,+20 2 25196988,"Street 216 17,st 216 Degla Maadi,Cairo 11728 Egypt",29.9628714,31.2742717,Italian,5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeyajeplOat0-JPL0U7UQYS2Lo6-hE-OPdIHy7gEPXruYVtndOJE5KpV9hHi8&s
970,Yogi Restaurant & Club,Giza,+20 101 118 1187,"26 El Nile St Al Omraneyah Al Gharbeyah,Giza 12411 Egypt",30.0257178,31.2181959,"Japanese,Peruvian,South American,International",3,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSahlBeuHGrrJslxDfuVcp333M5f_v4dDKlG6B6aUMQChHBbRDc_5cMYbTZxw&s
971,Prosperos Restaurant & Cafe,Giza,+20 2 27507431,"Sekat Hadid Al Mahager,Cairo 11511 Egypt",29.9672813,31.2689566,,2.5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSEOs72ApF5XEGYESPFgBHQ_gHtgVmMR2MFiU4ZGJvPv6V3Lqgr9bY1opXJQ&s
972,Maroush Lounge,Giza,,"64 Leba St.,Giza Egypt",30.0593535,31.1923774,,2,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkso167uQj4aJzTnKXzV3_uEs8b9uYDHU2yrbYpagFrs0s0DWE1ORA-JVVlkk&s
973,Qahwa Egypt,Giza,,"Arkan Plaza Cairo,Cairo 11511 Egypt",30.0444196,31.2357116,"Cafe,International",3,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH_4kcbo-hFJfZ2H6xy3BNphQe7Hwf2GJfagjySUgKLlY_rJh-LAXyuKNV6RE&s
974,Red Bricks,Giza,+20 150 105 5194,"North Tora Bridge Street Next To Al Safwa Compound,Cairo 11511 Egypt",29.9594022,31.2841493,"Italian,American,Mediterranean,Egyptian,Arabic",5,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxnJQgTK37uQeb4GAIE-n1kTKQdOjZ_7-US4qFbl7BK8KZAyKJGJtHgks6NQc&s
975,Cold Stone Creamery,Giza,,"Cairo Festival City Mall,5th Settlement,Cairo 11511 Egypt",30.0328642,31.4100122,Cafe,3,4 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPKhykhOB49jrmFVwXTuVW01ubdYme5PPelShWjJBM2cH0E_HG9jeKG4QAXA&s
976,Grizly Diner,Giza,+20 16629,"33 Abu el Feda street Zamalek,Cairo 11511 Egypt",30.0666667,31.2166667,Steakhouse,1,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzmu1Npmu3EzHeKvRQSNkQ8ngwuqWFXyCyVmMTSgOBoNUD7A7zgh7m9rX7hqc&s
977,Carpaccio Nile Lounge,Giza,+20 100 707 5757,"5th Compound,El Tesaeen St Downtown Mall,Cairo 10473 Egypt",29.9537564,31.5370003,"Italian,American,Pizza,Cafe,Mediterranean,Egyptian",3,15 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdFJobWF0keyFTFD1x7qNJwS5KSHAlyeXg4vVQ9lsbgPh74WLgPROXMBMNwA&s
978,Baalbak Restaurant,Giza,,"3 El Tayaran street Hotel Sonesta Tower & Casino,Cairo 11511 Egypt",30.0444196,31.2357116,,3,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBO4wChOR4c_QQjZDkoxfdOU66_pdj1j71pttbleRawbzEuvlKIa5xd0BLagk&s
979,Balcona,Giza,,"4 El Batal Medhat Abdel Hamid St. Off Fawzy Ramah St. off Shehab ST.Elmohandessin,Giza 12411 Egypt",30.0562,31.1943149,"Egyptian,Mediterranean",3,48 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdAdmstb7ToXdpip4mkxmVeNflWs7_h6BdtOGPAe5AG590rWhsRgr9K5igWU8&s
980,Noble House,Giza,+20 2 22677730,"Hilton Cairo Heliopolis Uruba Street,Heliopolis,Cairo 11511 Egypt",30.112315,31.3438507,"Chinese,Japanese,Seafood,Asian",5,882 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbA_gqiZvER0bNLTvhAewEUwFht2xGX-tN9mydynS0gUXYQP5xJTKXHRWhpw&s
981,The Waves Snack Bar,Giza,+20 2 27394631,"16 Saray El Gezira Street Cairo Marriott Hotel & Omar Khayyam Casino,Cairo 11211 Egypt",30.0444196,31.2357116,International,5,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmyz0r279M1_OX4ZDU2WgeB64q9t-5lQX4EEDCHdoullLTm5xFAVQNapSJpos&s
982,Tasty Restaurant,Giza,,"9 81 Rd.,Cairo 11511 Egypt",30.0444196,31.2357116,,2.5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjukrxPjpkEG2wzeB0__unXOmxFh66iUR_qTYElYpegWSiZSxwvivyYDMuAA&s
983,Favilla Lounge,Giza,+20 100 323 3646,"Plaza 34 ,Sheikh Zayed Sheikh Zayed,Giza 12593 Egypt",30.0307397,30.9984759,"Italian,International,Middle Eastern",3,12 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOFpsNSNksOGw530n57OqHBLlyA43IwJ_VZOvQTSnPUGm1TPIrM5ePxiaxcQ&s
984,El Prince Restaurant,Giza,+20 102 090 1922,"123 Abbasseya St.,Cairo 11511 Egypt",30.0444196,31.2357116,,4.5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJSBoHK5cyfmqRvrF-62w71bAwDfDK-pYWzIPh_zY4omr5E1-sfaa7jy0_ER4&s
985,Raj,Giza,+20 2 22677730,"Hilton Cairo Heliopolis Al Orouba Street ,,Cairo 11511 Egypt",30.1067689,31.3645509,Indian,5,580 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHSikMqwbsHs5hGTCJ2l0z449yD8PTYQlYuv5Wi67Z3lPFwQRYrd0eHvCET_E&s
986,AL Dabke,Giza,+20 2 22677730,"Hilton Cairo Heliopolis Uruba Street,Heliopolis,Cairo 11511 Egypt",30.112315,31.3438507,Lebanese,5,583 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBB9IUGccdChTOUIZkMEVCs-OKFlG0NL0PzIBXyFzAgbJEhj1v3cr7D-enVmQ&s
987,Pinoy,Giza,+20 100 919 8061,"15B Street 206 Degla New Maadi,Cairo 11728 Egypt",29.9557258,31.2732135,"Filipino,International,Asian",2,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9ZyIb8fMSUIPNbKvug0aP2gKqv24bnhzCenTs3sTlWcHGVdDDF6bUj32QYg&s
988,Al Saraya,Giza,+20 2 27383247,"Saraya El Gezirah St.,Cairo 11511 Egypt",30.0317983,31.2293801,"Middle Eastern,Egyptian",3,121 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmoGuc_dxe9Wys3bxfFoeS5v0mwoYkx84tzYVnHGqEZ9Pcjp4raN122nNmoSQ&s
989,Leonardo Ristorante,Giza,+20 2 22677730,"Hilton Cairo Heliopolis Al Orouba Street,Heliopolis,Cairo 11511 Egypt",30.1067689,31.3645509,"Italian,Pizza",5,424 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-aiuSVVpfZW7IgA9BSqgX3jkK9-u5pTm4qA0asVV1dldQ5pNfmqtGAAfjdZU&s
990,El Shader,Giza,+20 100 262 0064,"204 Rd.,Cairo 11511 Egypt",29.9549635,31.2719552,,5,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVbNIY7BA-KT6nuIrnmkoukSsArqA092YdxkSlrCnUqE4ahevXYMBDxfYc0A&s
991,El-khan Restaurant,Giza,+20 103 305 5585,"Triumph Luxury Hotel Block 19 In Front Of Katameya Heights,Cairo 11511 Egypt",29.9884757,31.4082262,Egyptian,5,99 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT67BOi_fN5eLg25FqYkLQy_n08-ZOphvF16JX9Z6J56XhvHei5VYnBU5ySuw&s
992,Rainbow Bar,Giza,+20 2 22677730,"Hilton Cairo Heliopolis El Orouba Street,Cairo 11511 Egypt",30.1067689,31.3645509,Bar,5,141 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpEsWDbLXI9wVzQkoW8BOkuk74ub0km1XQ3CxkjVtLqzBpVxmAI-FPmM5_W6k&s
993,Reif Kushiyaki Cairo,Giza,+20 128 044 6862,"5a By The Waterway,Cairo 11511 Egypt",30.0090063,31.4018097,Japanese,5,98 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTChmSfChq77qbzQ72T7GpFGSMUcctXvu0EVhIwt2O_ce-uOsivrhk8bNQgWeI&s
994,Piccolino,Giza,+20 103 305 5585,"Triumph Luxury Hotel Block 19 In Front Of Katameya Heights,Fifth Settlement,Cairo 11511 Egypt",29.9951403,31.4023341,Italian,5,143 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlbDtd9iCIbR8eBN00XVoOXganzxDcY1HtjtcD0rJwnNsSH1RnnREbJT20AQ&s
995,Pepenero,Giza,+20 101 010 1342,"18 Baghdad Street 1st Floor Above Venus Bakery,Cairo 11511 Egypt",29.9537564,31.5370003,"Italian,Pizza,Mediterranean,European",4.5,116 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1VcVFiY6xfBAiHxEb32b6RJx5GDfsDjlKKHqlS8DoZ1bSTiJ0krBJ9EOGw2w&s
996,Egyptian Night,Giza,+20 2 22677730,"Hilton Cairo Heliopolis El Orouba Street,Cairo 11511 Egypt",30.1067689,31.3645509,"Egyptian,Middle Eastern",5,126 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJI_CCyBBFWfh82rv9TIeiU3R9XUfY4VqjeOZmJoEl8L2v0C2-J1QHj9Rwr3g&s
997,Lan Tania,Giza,+20 2 22677730,"Hilton Cairo Heliopolis Uruba Street Heliopolis,Cairo 11511 Egypt",30.112315,31.3438507,Thai,5,221 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSS_l6ZyXijgtfOKJkrKetntYVKKdkZ8C_9JPBslvne7AEV-VJ0S6bQTx87Ng&s
998,Carlo's Restaurants,Giza,+20 112 220 8881,"El-Bostan,Al Sheikh Zayed Arkan Plaza,Giza Egypt",30.0197942,31.0039668,"Italian,Lebanese,Mediterranean,Asian,Egyptian",1,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLZz9V-36YDFqSrypcvE7wtVv0VBzLwwjQVex6sfXdjyXHHhhAqqFn93Lu4QA&s
999,Pizza Bar,Giza,+20 2 22677730,"El Saheed Sayed Zakaria Street Heliopolis Towers,Cairo 11511 Egypt",30.0963742,31.3772052,"Bar,Cafe",5,184 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9PwSKxtxnoDp5rOmSsy-9_qMQbb3sDpqgrtyK9y4WP6UcH5-TjA-rXZRA1g&s
1000,Beirut 66 Restaurant,Giza,+20 114 302 2230,"Ismalia Square,Cairo 11511 Egypt",30.0444196,31.2357116,"Fast Food,Barbecue,Middle Eastern",1,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbS_st6kRSgBoFsib2jUf88LXVU0PVm6iRx1gy2sd3sfQfeYN6-Ym7D8sBkoY&s
1001,Black Rock Restaurant,Giza,+20 111 981 5555,"1 Al Kamel Mohamed st. Beside Aquarium Grotto Garden - El Zamalek,Cairo 11511 Egypt",30.0576912,31.2191003,Steakhouse,4,9 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJQRxbg7sG-AEm59ELIDvTU2yIon7mS250jB5nt1I18sXEHASFMOa5u6-5n0c&s
1002,Bubble Beach Port said,Giza,+20 121 080 8358,"Portsaid Beach,Port Said Egypt",31.2738125,32.3030625,"African,Cafe,Mediterranean,Egyptian",1,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXkpItkLKFVpHzTVTFGjThN9l11mqGovP9iym8DyVHEtBBspYzM6LRh39Z1Q&s
1003,Bell's,Giza,,"12a Mostafa Kamel Square Maadi,Cairo 11511 Egypt",29.9563767,31.2676221,"Egyptian,Mediterranean",2.5,13 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1ZrcVLjBLvXKN33WY2V6wS_3bKxeYlmemS-CytBPHdV0KbjuTgNGINfdUejs&s
1004,Sheikh Shaaban Cafe,Giza,+20 128 403 7922,"34 Hussein Square,Cairo 11511 Egypt",30.0888654,31.2602627,"Mediterranean,Egyptian,Arabic",4,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwcPjuWbC1ASGkULqXGvuUf6vHCMZGPvo9UWUP6CbpKClq8i-1PdCmBXONxUw&s
1005,Nile Point,Giza,20 100 000 0484,"Corniche El Maadi,Cairo 11511 Egypt",29.9837853,31.2295536,Middle Eastern,2.5,23 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMwQWWUz9ftkb05SR1R8Z9jAt5p2FHpHUfxTKFs-zR641mKekkCHAXeMxvaw&s
1006,Mokito Cafe,Giza,+20 1 000225775,"22 Ahmed Tayseer,Al Golf,Cairo 11511 Egypt",30.0795584,31.3260356,"Italian,Pizza",5,19 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTQaI7Hr9Sgy88gOZrD3vrC5CAep_4ZIgTenZ3BmhLRL40N_oEsX0OWKEdIQ&s
1007,Hanks,Giza,+20 2 25990599,"El-Senaa Street,Cairo 11511 Egypt",30.0612597,31.3355882,"Mediterranean,Egyptian",5,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsE4y5AYTzb3ilpeQRwIysmlrfEkKhaS2Jr-J5fNVfGHFvoRF5D-WqUFa4ytg&s
1008,Sachi Park St,Giza,+20 127 866 6185,"17 Al Bostan St,Cairo 11511 Egypt",30.0249595,31.0113658,"Mediterranean,Asian",5,253 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwY-gci3_tZA2e1REM4imMmR91CPCbk-zruKe874Pr4v_9fAsghfNgg-0ztlg&s
1009,Villa Beirut At Almasa Hotel Nasr City,Giza,+20 19720,"Abdel Aziz El Shennawy St.,At Almasa Hotel,Nasr,Cairo 11511 Egypt",30.0639093,31.3176297,"Lebanese,Mediterranean",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSn6TSabyr44J-vIb2ep6yG-ARgwM1pCHl6gs35vFt-xzDKUoiegS46OZP-Row&s
1010,The Smokery,Giza,+20 102 601 9175,"Katameya Heights New Cairo - 5th District,Cairo 11511 Egypt",29.9928776,31.4143057,"International,Sushi,European",4.5,507 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9ePG-H0Ae8CYSoTxyeDJHRm9swDzk8KzJoJ_bxkxWiBXUOy4gcIZ6MjtgKeQ&s
1011,Rossini Restaurant,Giza,+20 122 843 7342,"66 Omar Ibn El Khattab St,Cairo 11511 Egypt",30.0918863,31.3407048,"European,Italian,Seafood,Mediterranean",4.5,90 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzOBIWML7dHUha6_9xUQtnzDJV_O9zhe55pwKscpiULfYz_PylZkxKWmzPGw&s
1012,Mashawy,Giza,,"47 Othman Ibn Affan St. in Front of El Aelat Dairy,Cairo 11511 Egypt",30.0444196,31.2357116,,5,1 review,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRtR_vp9AOGTZPCTiNq0cUjpilnPnbl9zj33gw6Rp2woHf3ulL-WiKEhXs_Q&s
1013,La Pina Restaurant & Cafe,Giza,+20 122 407 7004,"57 El Qanal Street,Cairo 11511 Egypt",30.0444196,31.2357116,"Italian,American,International,Spanish",5,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXDnKlabpXHNOXav5KFCHDRU-_NO6BmJkpmGCDChk5QZkMy3WmEmlVQDWbCA&s
1014,The Arcade Restaurant,Giza,-24799989,"InterContinental Cairo Citystars Omar Ibn El Khattab St.,Heliopolis,Cairo 11511 Egypt",30.112315,31.3438507,"International,Bar,Pizza,European,Pub",5,48 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs1MDLRT2drL27iFfseoNB1Q2vL1V3a-VJBdSVC7S3QAzWV0KGF140BUKGalA&s
1015,Pinchos Tapas Bar & Restaurant,Giza,+20 122 219 3134,"58 Beirut street,Cairo 11341 Egypt",30.0444196,31.2357116,"Bar,Spanish,Mediterranean,European,Pub",4.5,31 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrWP27upDF2mHrlcx3NYv2sH9qM4IgMWqe_3P6BY8aJxIcs3yjkcqQ2g3IrPk&s
1016,Yamal ElSham,Giza,,"Rehab City Old market,Cairo 11511 Egypt",30.0660258,31.4856066,Middle Eastern,2.5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3B2DmRu4W6jOjkwzJVrLE2qMS61oDmQwWO7OETnvH5d7esGTBG9JYc8zEDg&s
1017,El Chef Saber Restaurant,Giza,+20 106 157 4441,"8 Abou El Feda St. Dokki,Cairo 11511 Egypt",30.0399197,31.2113786,,4.5,7 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3MQNBM0UiI0DK7wJ0nbJgbS7oBwChOx06xWlySCWoEjJhtNEfXZ_h4vUsgA&s
1018,Kazan Restobar,Giza,+(20)103 285 3333,Saraya Gezira Nilofar Boat Egypt,30.0496696,31.2274409,Fusion,2,6 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_G91T7vA9pFDi1UyGtJ1XzYctMiB6aAy9iW5na9fozYEsXslbJeM8cCQC3w&s
1019,Yana,Giza,+20 109 711 1151,"Royal Maxim Palace Kempinski Cairo,First Settlement,New Cairo First Settlement,New Cairo,Cairo 00000 Egypt",30.007413,31.4913182,"Asian,Thai,Japanese",4.5,154 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeRr_mp6uI85PUWtZrHPSqePZFLCW6nXAtISOb35KLosenWvsJlqaeQx1BOQ&s
1020,Bab Al Qasr,Giza,+20 109 711 1151,"Royal Maxim Palace Kempinski Hotel,First Settlement,New Cairo First Settlement,New Cairo,Cairo 11477 Egypt",30.007413,31.4913182,"Lebanese,Middle Eastern,Egyptian",5,475 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSndTBFYFzHG_amqbmjVDpoow6LKdf4S1-Ar6s30H-E36gVIDGwB8mhWu3D3Ik&s
1021,Saigon Restaurant & Lounge,Cairo,+20 2 24619494,"2005 B,Corniche El Nil Fairmont Towers Nile City - 2005 B,Corniche El Nil,Ramlet Beaulac,Cairo 2466 Egypt",30.0631325,31.2311579,"Japanese,Sushi,Asian,Thai,Fusion",5,951 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgtFYZVLiJRgalVulFmBgfAlxCbGmUSS7e8sqzY5LWhDN1UcCifxi8d-zWpQ&s
1022,Noble House,Cairo,+20 2 22677730,"Hilton Cairo Heliopolis Uruba Street,Heliopolis,Cairo 11511 Egypt",30.112315,31.3438507,"Chinese,Japanese,Seafood,Asian",5,874 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbA_gqiZvER0bNLTvhAewEUwFht2xGX-tN9mydynS0gUXYQP5xJTKXHRWhpw&s
